likes,replies,quotes,retweets,searchQuery,clean_content,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
0,0,0,0,#muhaimin,wwuuiihh kota malang heboh capres cawapres amin juta unjung ubah membludak cair saking panas nasdem pkb aniesbaswedan muhaimin malang heboh viral janganbaper,10/12/2023,10/12/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,believe it or not kualitas pimpin politik orang tokoh ukur istri tokoh kali sadar jokowi mutu pasang capres cawapres daftar kpu capres cawapres daftar cakimin unggul,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar mahfud,apresiasi mahfud isu uu ampas aset bambang pacul tarik aset hasil korupsi aset personal koruptor hidup ganjar mahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.3, assessments=[(['personal'], 0.0, 0.3, None)])",0.0,0.3,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar mahfudmd,kualitas ganjar pranowo mahfud md bukti survei gama unggul hasil survei bukti,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar mahfudmd,prabowo ketua mkmk jimly asshiddiqie jimlyas indonesia negara republik perilaku nya feodal auto nunduk tuh lawan putus mkmk jokowi palestina p partai ka bah mk sidang ulang tolak dinasti ganjar pranowo mahfud md,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,anies muhaimin,muhaimin iskandar cawapresnya anies kombinasi maut bawa angin segar indonesia cadalora muak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,mantap gus amongorfreepalestine anies,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,prabowo gibran milu janji sejahtera pangan dekade,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,1,ganjar mahfud,ganjar mahfud komitmen tingkat infrastruktur simpul konektivitas indonesia mkmk anwar usman fuji partai socmed scarlett lawan palestina sore selasa,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.3612,0.122,0.878,0.0,Negative
1,0,0,0,prabowo,tertawa lihat gerombol bodoh narkosun miduk densi eko dll bangun gaduh lingkar publik muak agitasi amin prabowo gerak rebut jaring menang putar mimpi ngiler,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
10,1,0,6,#ganjar,tim menang nasional tpn ganjar mahfud gelar media briefing inews tower kebon sirih jakarta pusat kamis acara langsung hadir bacapres indonesia ganjar pranowo sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
384,193,3,268,gibran,janggal putus mk kait batas usia capres cawapres pamangibrancurang legal standing mohon mk ketat orang idola gibran rakabuming legal standing nya janggal pakar hukum tata negara bivitri susanti gugat tarik masuk pekan perkara nomor puu xxi tarik masuk pekan langsung bahas mk hakim mk anggap tuju tolak kompas tv nasional pa,11/7/2023,11/7/2023,Positive,"Sentiment(polarity=0.2, subjectivity=0.2, assessments=[(['legal'], 0.2, 0.2, None), (['legal'], 0.2, 0.2, None)])",0.2,0.2,0.25,0.0,0.942,0.058,Positive
0,0,0,0,ganjar,akrab ganjar sumsel bukti mewah raih hati rakyat cecepkholiludi ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#gibran,result togel november jogjatoto sunda pools coba hoki nya jogjatoto taut https jogja com hasilresulttogel resulttogel resulttogelwla gibran hujan undip prabowo minggu togelwla jogjatoto hasilresultjogjatoto chonburipools,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,cakimin,cakimin komitmen,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#prabowo,gerindra masinton aju hak angket mk dunia nasional tempo dlvr it syvdrd prabowo bangkitbersama,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.4404,0.0,0.818,0.182,Positive
1,0,0,0,#mahfudmd,program kerja ganjar mahfud indonesia maju adil sejahtera ganjarmahfud ganjarpranowo mahfudmd milu pilpres,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfudmd,mahfud md sosok cawapres ganjar milik idealisme kuat maju indonesia ganjarmahfud dukungganjarmahfud pemilu,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,konflik dorong prabowo gibran cari solusi bijak nanana,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,pimpin rendah hati adil moga menang amin anies muhaimin cakiminow anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar,ganjar peka hadap kembang pangan indonesia stok tip rencana jangka,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar mahfud,monggo takut ganjar mahfud mantap,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
2,4,2,2,#mahfudmd,gera pemuda marhaenis jombang komitmen dukung sosialisasi ganjar mahfud pelosok kabupaten jombang ganjarmahfud ganjarpranowo mahfudmd supergt indvssa attackontitan,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,respon anies baswedan hadap deklarasi gibran rakabuming raka cawapres prabowo subianto mahkamahkonstitusi cakimin nyelepet kilat com nasional,10/23/2023,10/23/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,cawapres koalisi amin muhaimin iskandar cak imin beber fungsi sarung pakai santri pesantren indonesia lengkap klik taut kaltim koranseruya com kaltimkoranseruya aniesbaswedan cakimin gibran,10/23/2023,10/23/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
9,0,0,1,mahfudmd,pimpin kuat sosok ganjar pranowo mahfud md,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#ganjar,ikn gagas zaman karno eksekusi jokowi ganjar malam ganjar rose scarlett neo hestoria indigo diserves better ronyparulianmengapa jerman genosida nokia fuji abu janda smrc kaskus partai sosmed menteri hukum artist m gofud gama ganjarmahmud,11/6/2023,11/6/2023,Positive,"Sentiment(polarity=0.55, subjectivity=0.725, assessments=[(['rose'], 0.6, 0.95, None), (['better'], 0.5, 0.5, None)])",0.55,0.725,0.4404,0.0,0.919,0.081,Positive
0,0,0,0,#mahfudmd,mantap pimpin pondok pesantren bogor full dukung ganjar mahfud pimpin indonesia ganjarpranowo mahfudmd dukung ulama,11/5/2023,11/5/2023,Positive,"Sentiment(polarity=0.35, subjectivity=0.55, assessments=[(['full'], 0.35, 0.55, None)])",0.35,0.55,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfudmd,lho emang kali anies cak imin ganjar mahfud md calon ca cawapres milu,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,1,#muhaimin,kibar pkb menang muhaimin danpkb,7/18/2023,7/18/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#prabowo,menteri tahan prabowo duta palestina bahas bantu kapal rs tni palestina prabowo prabowosubianto patriotprabowo prabowosangperekat prabowosatria prabowomenang gibran pilpres palestine freepalestine prabowo net m,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[(['net'], 0.0, 0.0, None)])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
19,0,1,3,#cakimin,hadap massa depok anies gus imin bilang anies cakimin pemilu kcm jernihmemilih,10/28/2023,10/28/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo gibran,paman pecat wapres aman gibramm tenan prabowo gibran,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
11,2,1,10,mahfud,rakus kuasa suharto,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,mantap gus imin moga amin menang cakiminow dpp pkb anies,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,3,0,1,#mahfud,ratus santri ulama kota palembang sepakat dukung ganjar mahfud presiden wakil presiden ganjarmahfud ganjarcapres ganjar ganjarpranowo ganjarpresiden mahfud ganjarpranowo ganjarmenangtotal ganjarforpresiden pemilu,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,ganjar mahfud puncak hasil survei pilpres survei gama unggul hasil survei bukti ganjarpranowo mahfudmd ganjarmahfud fyp fyp fyp viral beritaviral viral,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,juang indonesia maju ganjarpranowo ganjarmahmud fuji mahfudmd uninstallgrabnow hamas jokowimenyerahlah neo historia senin perindo peduli gaza gadis kretek kaskus scarlett tel aviv freepalestinenow artists bella poarch eren ronyparulianmengapa,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,dukung bebas palestina uud mahfudmd ganjarmahfud indonesia palestina freepalestinenow uud indonesiabelapalestina,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,0,0,1,#prabowo,hut partai golkar kemarin presiden joko widodo koalisi indonesia maju senantiasa pegang teguh prinsip presiden jokowi kompetisi langsung kompetisi anggota keluarga prabowo prabowosubianto jokowi jokowidodo prabowogibran golkar indonesiamaju bersamaindonesiamaju dekade mendingprabowo terusmajubersamaprabowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo gibran,daftar lengkap struktur tkn prabowo gibran dlvr it syvwnw,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#ganjar,puluh booth umkm distro ganjar riah gelar pesta rakyat ganjar pranowo langsung stadion ranggajati sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,1,0,0,#cakimin #anies,eh bener tuh jokowi jokowi presiden kuat soeharto jokowi soeharto aniesbaswedan anies muhaiminiskandar cakimin suryapaloh pilpres pemilu nalarpolitik infografis politik pinterpolitik politikindonesia beritapolitik,9/13/2023,9/13/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfud,simpatisan bacapres ganjar pranowo bacawapres muhammad mahfud md padat stadion gelora joko samudro kabupaten gresik pilihganjar pilihmahfud mahfud ganjar ganjarmahfud,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
987,12,9,385,anies,krisis air bersih warga talo kakasar anies presiden,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,1,0,0,mahfudmd,baihaki elektabilitas prabowo gibran relatif kuat putar lawan ganjar mahfud md bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,1,0,0,prabowo gibran,pecat prabowo gibran menang pilpres angkat ketua mk falset,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,informasi nih guys ornag panutan ayahbowo masgibran bangkit libat aktif masyarakat bangsa pilihansejuk pilihnyapakbowo asiknyasih amamasgibran akurelawanprabowogibran prabowo gerindra,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
4,0,0,3,#prabowo,momen jokowi tuju prabowo prabowo prabowosubianto jokowi jokowidodo indonesiamaju bersamaindonesiamaju dekade mendingprabowo terusmajubersamaprabowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfud,jejak mahfud hukum indonesia putri marino flirting david archuleta plat k gadis kretek mahfud mahfudmd mahfudcawapres ganjarmahfud tangerang indonesia hukum hukumindonesia,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.2023,0.0,0.917,0.083,Positive
0,0,0,0,#anies,jasa fotografer video dokumentasi acara duka kremasi makam jabodetabek wa restinpeace krematoriumjakarta rumahdukagrandheaven funeral jokowi gibran prabowo ganjar anies mahfudmd milu kpu capres cawapres mk,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.3612,0.094,0.906,0.0,Negative
0,0,0,0,mahfudmd,ketua yayasan ponpes nwdi ganjar mahfud md merdeka palestina gesuri id milu ketua yayas,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,tarung gibran kawan vs ganjar kawan berkah rakyat indonesia negara koruptor lindung koruptor tumbal berita bombastis,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,anies muhaimin,anies baswedan muhaimin iskandar duo bawa ubah kerja nyata speak louder dar gambar pinggir jalan missyusmana muak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,anies,anies muhaimin konsisten sejahtera tani aniesmuhaimin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar mahfudmd,ratus dagang mataram all out menang ganjar mahfud ganjarpranowo mahfudmd ganjarmahfud fyp fyp fyp viral beritaviral viral,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfud,hati carut marut politik keras suara fokus pd suara ganjar mahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfud,harap mkmk solusi pilih ganjar mahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
651,3,1,227,#anies,haru anies amin aniesmuhaimin,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,prabowo,prabowo cari pasang iri pasang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,1,0,mahfudmd,andai lihat aju ruu ampas aset ajar dpri mahfud md olok bambang pacul boss bambang pacul pdi juang jokowi elit kes arogan,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
4,0,0,0,#prabowo,dhani prabowo ruang percaya anak muda partai gerindra aksinyata prabowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,dukung masyarakat ganjar pranowo mahfud md ganjarpranowo mahfudmd ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#mahfudmd,keras anak rusak mental pikir edukasi biar keras anak ganjarmahfud ganjarpranowo mahfudmd tpnganjar lanjutgan lanjutkanuntukindonesia,11/4/2023,11/4/2023,Negative,"Sentiment(polarity=-0.1, subjectivity=0.2, assessments=[(['mental'], -0.1, 0.2, None)])",-0.1,0.2,0.0,0.0,1.0,0.0,Neutral
6,7,0,5,#cakimin,mui amanah pd rakyat pdip suka ribet cari perhati gmn kader muak kerja pdip arogan cnnindonesia com nasional mui anwarabas pdip puanmaharani jokowi gibran gerindra prabowo nasdem aniesbaswedan pkb cakimin,10/16/2023,10/16/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
409,1,2,98,mahfudmd,organisasi sukarelawan nama horas ganjar nyata gerak menang ganjar pranowo mahfud md pilpres rawan horas ganjar nyata sikap mundur ketua mk,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
11,6,0,5,#anies,siang silaturrahmi sumberjambe jalan jumpa tani lupa pilih partai pkb caleg nomor nama gus rivqy sumberjambe kab jember muda visioner peduli gusimin gusrivqy sahabatgusrivqy aniesmuhaimin amin anies aminindonesia,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,sumber hidup air fungsi strategis rumah tangga industri tani prabowo prabowo kodekita menatamasadepan,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,indonesia ya gaes ya ganjarmahfud ganjaruntuksemua ganjarforpresident ganjarpresiden mahfudmd ganjarpresiden,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#mahfudmd,ganjar mahfud capres cawapres ganjarpranowo mahfudmd ganjarmahfud,11/4/2023,11/4/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,mahfud,doa panjat selamat warga palestina moga konflik cepat selesai hak pulih indonesia dukung palestina merdeka karno palestine ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.1027,0.149,0.721,0.131,Negative
0,0,0,0,anies,ya guys lihat gaya anies baswedan politik beda substance pampang baliho ch kiballs muak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfudmd,awas i jaga curang pokok dulung ganjar mahfud md,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,mk perkosa trus ya percaya presiden peduli rakyat dagel pasang selingkuh rumah pura lu spy lihat borok kpu ubah atur stelah gibran daftar lawak kali ya kpu id,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
19,0,0,7,#ganjar,the power of emak emak jual jajan pasar sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,hasil mkmk ubah gibran cawapres prabowo mulus proses regenerasi maju gibran tweet,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
75,4,0,30,#ganjar,mas ganjarpranowo istri siti atikoh kumpul saudara nya kenang waris ajar kh hisyam abdul karim kalijaran sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#muhaimin,anies cak imini pro kelompok radikal cakimin cakimindurian kasuscakimin aniesmuhaimin muhaimin,10/3/2023,10/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
961,4,2,316,muhaimin,suka anies muhaimin daftar kpu jakarta masyarakat iring bersholawat wuiih keren,10/28/2023,10/28/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,kemarin menangjn si jkw pas adu prabowo mk hakim kali parabowo aduin jkw mk,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
5,6,2,5,mahfudmd,ulama santri dukung ganjar pranowo mahfud md ganjarmahfud capresganjar ganjarpronowo ganjarpresidenku ganjarcapres,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
121,1,0,35,#anies,moga rezeki berkah aamiin aminajadulu aniesmuhaimin anies,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
106,23,8,17,#cakimin,ketua majelis syura partai ummat amien rais arah dukung capres anies baswedan cawapres muhaimin iskandar akrab sapa cak imin rabu amienrais anies cakimin pemilu kcm yogyakarta kompas com read,10/18/2023,10/18/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,sukse pa anies pa muhaimmin visi misi anies anies muhaimin,10/31/2023,10/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,habiburokhman prabowo gibran menang dki guys dekade,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
10,0,0,3,#gibran,prabowo sikap jokowi mesti tiru masyarakat indonesia prabowo langkah jokowi pilih mandat presiden prabowo gibran prabowogibran dekade jokowi,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,mahfud,jos mantap mari nusantara dukung ganjar mahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
4,0,0,3,#prabowo,momen jokowi tuju prabowo prabowo prabowosubianto jokowi jokowidodo indonesiamaju bersamaindonesiamaju dekade mendingprabowo terusmajubersamaprabowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar,kesan santri ponpes muba peduli ganjar palestina jhanio ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
17,25,6,10,#cakimin,sih harga jam tangan capres cawapres tonton video tim redaksi dinno baskoro glori k wadrianto video editor yuliza tri rizki produser dian reinis mampung jamtangan capres cawapres milu prabowo anies ganjar gibran cakimin,10/29/2023,10/29/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
